本地,#genre#
旺仔是三七分,https://www.goodiptv.club/huya/24888703
明日香世界第一可爱,https://www.goodiptv.club/huya/21059530
昔日女神柳清茶-,https://www.goodiptv.club/huya/11279247
星艺-大龙虾,https://www.goodiptv.club/huya/10566726
春江花朝吹香夢,https://www.goodiptv.club/huya/26355791
是大宝贝呀,https://www.goodiptv.club/huya/23829543
昵称违规-291AplnKdh,https://www.goodiptv.club/huya/22149408
昵称违规-5W3JAeeEfC,https://www.goodiptv.club/huya/22360453
昵称违规-AdKUzor5AU,https://www.goodiptv.club/huya/18719577
昵称违规-F16kfdVUAb,https://www.goodiptv.club/huya/24976467
昵称违规-JBo8XZZWSw,https://www.goodiptv.club/huya/11601965
昵称违规-pTSEbHriOn,https://www.goodiptv.club/huya/23863796
昵称违规-QQFbPxwM1A,https://www.goodiptv.club/huya/11352958
晓杰侃电影,https://www.goodiptv.club/huya/17279509
晕倒羊一家,https://www.goodiptv.club/huya/25107026
普通司机小马,https://www.goodiptv.club/huya/23749096
暴走君丶阿罪,https://www.goodiptv.club/huya/11342423
會唱歌的小野貓,https://www.goodiptv.club/huya/11352871
會稽愚婦数花开,https://www.goodiptv.club/huya/26355845
月色说电影,https://www.goodiptv.club/huya/24534326
有料酒,https://www.goodiptv.club/huya/23043257
有点意思,https://www.goodiptv.club/huya/20985824
有种过来和我拼菜啊,https://www.goodiptv.club/huya/24891607
木吒影视,https://www.goodiptv.club/huya/24535077
木子李说故事,https://www.goodiptv.club/huya/24030276
木子电影V,https://www.goodiptv.club/huya/27314057
机动战士驾驶科目3,https://www.goodiptv.club/huya/26355764
李大湿,https://www.goodiptv.club/huya/11342417
李小哇絮叨叨,https://www.goodiptv.club/huya/18441722
村村就爱玩,https://www.goodiptv.club/huya/21059605
来听歌呀,https://www.goodiptv.club/huya/11352913
来瓶肥宅水,https://www.goodiptv.club/huya/21059555
杰克动漫,https://www.goodiptv.club/huya/19757963
柒言绝剧,https://www.goodiptv.club/huya/24778726
柯冉冉,https://www.goodiptv.club/huya/11352874
校长谈恋爱,https://www.goodiptv.club/huya/17980620
核桃姐姐,https://www.goodiptv.club/huya/11342390
桃白柏,https://www.goodiptv.club/huya/15958655
桑葚好吃吗,https://www.goodiptv.club/huya/24888724
梁非凡吃点啥,https://www.goodiptv.club/huya/21059577
梁非凡吔X啦,https://www.goodiptv.club/huya/23749083
楚恒-泛爱心,https://www.goodiptv.club/huya/14734068
楚门聊电影,https://www.goodiptv.club/huya/16507906
槽老师,https://www.goodiptv.club/huya/11336571
樹袋熊小九九,https://www.goodiptv.club/huya/11282233
欣姐说剧,https://www.goodiptv.club/huya/28021302
止戈电影,https://www.goodiptv.club/huya/19863777
正保会计网校,https://www.goodiptv.club/huya/21112914
正恒YJ-猫猫酱,https://www.goodiptv.club/huya/21509833
正经说电影,https://www.goodiptv.club/huya/19583776
此人皆怪怒,https://www.goodiptv.club/huya/26355779
武林萌主唐小姐,https://www.goodiptv.club/huya/11336726
歪嘴说电影,https://www.goodiptv.club/huya/25261589
比尔电影,https://www.goodiptv.club/huya/17227870
水仙花动漫,https://www.goodiptv.club/huya/26931061
求战砂輪虫江米釀鴨子,https://www.goodiptv.club/huya/26355859
江苏政哥攒机,https://www.goodiptv.club/huya/23810101
池邊苏爾,https://www.goodiptv.club/huya/26355821
汽车人,https://www.goodiptv.club/huya/11352897
沉睡在你心底的光,https://www.goodiptv.club/huya/20985816
沐小错,https://www.goodiptv.club/huya/11352956
沙雕剧情梗中梗,https://www.goodiptv.club/huya/24648646
沙雕影视逗你笑,https://www.goodiptv.club/huya/24644066
沙雕梗叔叔,https://www.goodiptv.club/huya/24648680
沫漾电影,https://www.goodiptv.club/huya/15556391
泡面微剧场,https://www.goodiptv.club/huya/18368221
洛基的小蛇,https://www.goodiptv.club/huya/19582933
济川源,https://www.goodiptv.club/huya/24960298
浮生没有若梦,https://www.goodiptv.club/huya/11601986
海哥电影,https://www.goodiptv.club/huya/25789589
海龙动漫,https://www.goodiptv.club/huya/25886059
涵哥评电影,https://www.goodiptv.club/huya/16865726
淘宝电影制片厂,https://www.goodiptv.club/huya/11336575
清酒电影,https://www.goodiptv.club/huya/23058985
渣子看闹剧,https://www.goodiptv.club/huya/16837764
港剧慢品汇,https://www.goodiptv.club/huya/23865142
港影侦查局,https://www.goodiptv.club/huya/25863169
游戏小萌主,https://www.goodiptv.club/huya/16915640
渽民-NCTDREAM,https://www.goodiptv.club/huya/660269
漓江塔景区售票阿姨,https://www.goodiptv.club/huya/11602082
演员方安娜,https://www.goodiptv.club/huya/22151150
演员管轩,https://www.goodiptv.club/huya/23493957
火华君说电影,https://www.goodiptv.club/huya/27312232
火皇皇THREEH,https://www.goodiptv.club/huya/24724595
灭绝失态了,https://www.goodiptv.club/huya/18232669
炙恋兽兽,https://www.goodiptv.club/huya/11342428
热心市民高先生,https://www.goodiptv.club/huya/11602037
热播君,https://www.goodiptv.club/huya/26999401
無尾魚,https://www.goodiptv.club/huya/11601961
熊妹撩电影,https://www.goodiptv.club/huya/15966357
爆款手机评测,https://www.goodiptv.club/huya/26355815
爆米电影,https://www.goodiptv.club/huya/24936375
爆裂电影,https://www.goodiptv.club/huya/25013725
爱上死肥宅的海豚音,https://www.goodiptv.club/huya/28707362
牙缝多了根青菜,https://www.goodiptv.club/huya/11352877
状元及第粥,https://www.goodiptv.club/huya/21059581
狂野女孩i了吗,https://www.goodiptv.club/huya/21059559
狗哥吃火锅,https://www.goodiptv.club/huya/17269326
狗哥吃火锅2,https://www.goodiptv.club/huya/21059624
狼肉好吃,https://www.goodiptv.club/huya/27949294
猎影派,https://www.goodiptv.club/huya/16099968
猛志百般红,https://www.goodiptv.club/huya/26355865
猪猪妹说电影,https://www.goodiptv.club/huya/16457533
猫丸酱影视,https://www.goodiptv.club/huya/26999674
猫哥影视,https://www.goodiptv.club/huya/23566617
猫眼下的鱼,https://www.goodiptv.club/huya/20236200
王冠逸Lawrence,https://www.goodiptv.club/huya/22175780
玩大变成光,https://www.goodiptv.club/huya/21059608
琳儿妹,https://www.goodiptv.club/huya/28287744
生活技巧,https://www.goodiptv.club/huya/20985833
电影东北球王,https://www.goodiptv.club/huya/880286
电影享不停,https://www.goodiptv.club/huya/16873147
电影充电站,https://www.goodiptv.club/huya/20064385
电影十里廊,https://www.goodiptv.club/huya/16801558
电影探长,https://www.goodiptv.club/huya/27438374
电影最TOP,https://www.goodiptv.club/huya/11774959
电影狂人A,https://www.goodiptv.club/huya/18715610
电影票妹,https://www.goodiptv.club/huya/24771023
电影笔记,https://www.goodiptv.club/huya/16920222
电影间谍,https://www.goodiptv.club/huya/16149609
电竞也要专用机,https://www.goodiptv.club/huya/26355816
电脑装机联盟,https://www.goodiptv.club/huya/20469031
疯狂解说家,https://www.goodiptv.club/huya/18366196
痞子帅叔叔,https://www.goodiptv.club/huya/11342433
白丁说电影,https://www.goodiptv.club/huya/24396428
白泽字幕1号,https://www.goodiptv.club/huya/23783996
白泽字幕2号,https://www.goodiptv.club/huya/23784008
白泽字幕组,https://www.goodiptv.club/huya/23652317
白菘无人省,https://www.goodiptv.club/huya/26355864
白鹤电影呀,https://www.goodiptv.club/huya/27989418
皮皮猫影视,https://www.goodiptv.club/huya/23310352
皮皮皮卡卡皮卡丘,https://www.goodiptv.club/huya/21059595
盛世-胖公子装机,https://www.goodiptv.club/huya/17269926
看似斐濟,https://www.goodiptv.club/huya/26355780
看孙悟空唐三藏取西经,https://epg.112114.xyz/huya/23735126
瞬间爆炸,https://www.goodiptv.club/huya/11352960
短的发布会,https://www.goodiptv.club/huya/17142127
石神v,https://www.goodiptv.club/huya/24596497
硬核三星,https://www.goodiptv.club/huya/26355819
硬汉影探,https://www.goodiptv.club/huya/24614407
神奇书包,https://www.goodiptv.club/huya/25368617
神行大宝,https://www.goodiptv.club/huya/24514506
秋風裊裊更秉烛,https://www.goodiptv.club/huya/26355781
种瓜得弟弟,https://www.goodiptv.club/huya/11352872
科幻梦工场,https://www.goodiptv.club/huya/15152155
科技宅男,https://www.goodiptv.club/huya/20985785
科技有趣玩,https://www.goodiptv.club/huya/25108267
科技这样玩,https://www.goodiptv.club/huya/11602033
稻谷Movie,https://www.goodiptv.club/huya/25767728
空空说电影,https://www.goodiptv.club/huya/15923500
笑笑影视Y,https://www.goodiptv.club/huya/24804669
笙歌,https://www.goodiptv.club/huya/11352965
第十门,https://www.goodiptv.club/huya/11352883
简小熙,https://www.goodiptv.club/huya/11342399
米粒电脑装机,https://www.goodiptv.club/huya/16929106
粉娘,https://www.goodiptv.club/huya/11601978
糊了的胡萝卜,https://www.goodiptv.club/huya/25725150
糖水桃,https://www.goodiptv.club/huya/24483485
经典影视女神团,https://www.goodiptv.club/huya/21241777
续哥说电影,https://www.goodiptv.club/huya/24396472
维思维,https://www.goodiptv.club/huya/20985802
维达人,https://www.goodiptv.club/huya/11336725
缔爵丶小阿杜,https://www.goodiptv.club/huya/16755322
缠,https://www.goodiptv.club/huya/20969140
缪思,https://www.goodiptv.club/huya/11347506
羊肉泡馍加个剧,https://www.goodiptv.club/huya/27001824
美少女咸儿,https://www.goodiptv.club/huya/11336572
老P仔动漫,https://www.goodiptv.club/huya/26510802
老司机,https://www.goodiptv.club/huya/11352946
老吴说电影,https://www.goodiptv.club/huya/16740471
老实的小虎牙,https://www.goodiptv.club/huya/21059609
老文的快乐生活,https://www.goodiptv.club/huya/21267475
老来事業斷橋邊,https://www.goodiptv.club/huya/26355853
老王夸我帅,https://www.goodiptv.club/huya/11352964
老电影故事,https://www.goodiptv.club/huya/15267139
老皮讲电影,https://www.goodiptv.club/huya/16968572
肥猫观影,https://www.goodiptv.club/huya/24152470
胖虎噜噜噜,https://www.goodiptv.club/huya/25286082
脑壳不太好,https://www.goodiptv.club/huya/11602042
腾讯游戏品牌官方,https://www.goodiptv.club/huya/616201
舍前棕,https://www.goodiptv.club/huya/26355844
舒克影视梗,https://www.goodiptv.club/huya/24517063
舞王驾到,https://www.goodiptv.club/huya/11342438
船长电影解说,https://www.goodiptv.club/huya/24983280
良奉白豆,https://www.goodiptv.club/huya/26355849
良少聊漫威,https://www.goodiptv.club/huya/25523725
艺术旅者,https://www.goodiptv.club/huya/20985798
艺起声乐,https://www.goodiptv.club/huya/24481225
艾莉,https://www.goodiptv.club/huya/20969144
艾薇宝贝de宝贝,https://www.goodiptv.club/huya/21059554
芦苇微微的弟子,https://www.goodiptv.club/huya/21059558
花町馆长,https://www.goodiptv.club/huya/24990417
花花与三猫CatLive,https://www.goodiptv.club/huya/15927359
苦瓜老姨,https://www.goodiptv.club/huya/11342429
茱麗葉,https://www.goodiptv.club/huya/11602072
茶啊二中,https://www.goodiptv.club/huya/11213191
荒野求生影视,https://www.goodiptv.club/huya/24766781
荒野达人,https://www.goodiptv.club/huya/11352975
莫忧忧,https://www.goodiptv.club/huya/24983963
萌新司机,https://www.goodiptv.club/huya/11352881
董小姐影视剪辑,https://www.goodiptv.club/huya/26995483
葱爆牛柳鱂魚,https://www.goodiptv.club/huya/26355778
葱花,https://www.goodiptv.club/huya/11352938
蓝白呀、,https://www.goodiptv.club/huya/25701639
蓶1淳爷,https://www.goodiptv.club/huya/11336719
薔薇六,https://www.goodiptv.club/huya/26355799
虎妞说电影,https://www.goodiptv.club/huya/20343144
虎扯新车,https://www.goodiptv.club/huya/26355820
虎牙八点档,https://www.goodiptv.club/huya/880261
虎牙影视厅,https://www.goodiptv.club/huya/16020072
虎牙影院,https://www.goodiptv.club/huya/11601968
虎牙技术学堂,https://www.goodiptv.club/huya/18945977
虎牙放映厅,https://www.goodiptv.club/huya/11602077
虎牙直播星盛典非凡之夜,https://www.goodiptv.club/huya/880101
虎牙观影团,https://www.goodiptv.club/huya/880219
螺丝也可爱,https://www.goodiptv.club/huya/21059604
袖中忽见洮河北,https://www.goodiptv.club/huya/26355788
裸奔的蜗牛╮,https://www.goodiptv.club/huya/11342418
西哥来了,https://www.goodiptv.club/huya/10849208
西瓜讲电影,https://www.goodiptv.club/huya/27742216
西红柿讲电影,https://www.goodiptv.club/huya/24999835
观影说史,https://www.goodiptv.club/huya/27312822
讲故事会唱歌的步tian,https://www.goodiptv.club/huya/23011779
调查团,https://www.goodiptv.club/huya/20969117
调酒师-扬扬,https://www.goodiptv.club/huya/24578055
豆豆先生MrPea,https://www.goodiptv.club/huya/22367382
貂妹电影,https://www.goodiptv.club/huya/16135154
贝勒电影,https://www.goodiptv.club/huya/24770400
赛文777,https://www.goodiptv.club/huya/21059607
走哪吃哪,https://www.goodiptv.club/huya/24481231
赵瑾尧,https://www.goodiptv.club/huya/25341126
超人的归来,https://www.goodiptv.club/huya/21059588
超能力是放pi,https://www.goodiptv.club/huya/11352906
越哥说电影,https://www.goodiptv.club/huya/15894162
跑酷小枫,https://www.goodiptv.club/huya/24915015
路人QQ,https://www.goodiptv.club/huya/27992631
辉叔探影,https://www.goodiptv.club/huya/24531751
辟哥影视,https://www.goodiptv.club/huya/27653235
辣条讲故事,https://www.goodiptv.club/huya/26848148
辰乐-NCTDREAM,https://www.goodiptv.club/huya/660271
这很不同,https://www.goodiptv.club/huya/11602067
迢递羹瓜祭,https://www.goodiptv.club/huya/26355787
追剧少女韩芳芳,https://www.goodiptv.club/huya/26995244
逗比宝宝,https://www.goodiptv.club/huya/11342427
邦邦说,https://www.goodiptv.club/huya/27742258
邻家少女,https://www.goodiptv.club/huya/11352878
郭德纲于谦无唱相声,https://www.goodiptv.club/huya/27534712
都護鐵衣也君子,https://www.goodiptv.club/huya/26355772
鄉8佬,https://www.goodiptv.club/huya/11352920
酒后探真言,https://www.goodiptv.club/huya/660260
酒窝储存机,https://www.goodiptv.club/huya/11602043
酱婶儿电影,https://www.goodiptv.club/huya/24396474
里昂保护的玛蒂达,https://www.goodiptv.club/huya/21059594
重口味爱好者,https://www.goodiptv.club/huya/11352889
金天影视,https://www.goodiptv.club/huya/27309072
銀河少女-,https://www.goodiptv.club/huya/26355760
铁血真汉子,https://www.goodiptv.club/huya/11342395
长岛冰茶-,https://www.goodiptv.club/huya/11352884
长沙海底世界,https://www.goodiptv.club/huya/27423636
长河电影,https://www.goodiptv.club/huya/18986269
阿叁,https://www.goodiptv.club/huya/20969141
阿呀呀阿sir,https://www.goodiptv.club/huya/23865171
阿夹,https://www.goodiptv.club/huya/20985783
阿斗归来了,https://www.goodiptv.club/huya/13303478
阿森木木木,https://www.goodiptv.club/huya/11601971
阿汤哥的影迷,https://www.goodiptv.club/huya/21059585
阿祥说电影,https://www.goodiptv.club/huya/16868935
阿良说美剧,https://www.goodiptv.club/huya/20488841
阿钙扒瞎,https://www.goodiptv.club/huya/15978172
阿飞,https://www.goodiptv.club/huya/11352934
陈冰kiki,https://www.goodiptv.club/huya/22144263
陈泽希,https://www.goodiptv.club/huya/21411905
陈翔六点半,https://www.goodiptv.club/huya/11274154
陌离-小欣,https://www.goodiptv.club/huya/11342397
雅痞不是帅,https://www.goodiptv.club/huya/11352953
雨婷讲电影,https://www.goodiptv.club/huya/21638737
雪球日记qwq,https://www.goodiptv.club/huya/24899717
露露姐,https://www.goodiptv.club/huya/11601964
霹雳爷们儿精彩视频,https://www.goodiptv.club/huya/874274
青年电影馆,https://www.goodiptv.club/huya/21388479
非凡武林,https://www.goodiptv.club/huya/21674665
非同说电影,https://www.goodiptv.club/huya/20482574
靠谱女青年高小婷,https://www.goodiptv.club/huya/11342392
面对疾风-,https://www.goodiptv.club/huya/11352904
韦支书野狼团,https://www.goodiptv.club/huya/24592574
韩小囧说电影,https://www.goodiptv.club/huya/20695907
音乐小石榴,https://www.goodiptv.club/huya/17091681
音粤无国界,https://www.goodiptv.club/huya/23734256
顶级奢侈,https://www.goodiptv.club/huya/20985814
领带哥,https://www.goodiptv.club/huya/11342430
飙车的老司机,https://www.goodiptv.club/huya/11352894
香港刑侦实录,https://www.goodiptv.club/huya/23865058
香港喜剧大全,https://www.goodiptv.club/huya/23865080
马春夏秋冬梅,https://www.goodiptv.club/huya/21059564
马桶吐槽,https://www.goodiptv.club/huya/17089779
骚年跟我来听歌,https://www.goodiptv.club/huya/11352974
高冷芳芳,https://www.goodiptv.club/huya/28735036
鬼鬼很OK,https://www.goodiptv.club/huya/24792285
魅友俱乐部,https://www.goodiptv.club/huya/26355805
魏宏宇WHY,https://www.goodiptv.club/huya/24701960
鯎爺,https://www.goodiptv.club/huya/11352944
鱼丸说电影,https://www.goodiptv.club/huya/16615910
鱼塘塘主张年年,https://www.goodiptv.club/huya/11342384
鲨手不太冷的影迷,https://www.goodiptv.club/huya/21059586
鸽宝小改改,https://www.goodiptv.club/huya/11601970
鸿鹰-呆萌卡布,https://www.goodiptv.club/huya/11553129
鹿眸精彩对局,https://www.goodiptv.club/huya/24976327
麋鹿,https://www.goodiptv.club/huya/11342419
麥l晴雪,https://www.goodiptv.club/huya/25749082
麻花糖,https://www.goodiptv.club/huya/26182091
麻蛋和丑丑,https://www.goodiptv.club/huya/24803241
黄栗子Ye,https://www.goodiptv.club/huya/22598588
黄金屋,https://www.goodiptv.club/huya/20969119
黑眼侃片,https://www.goodiptv.club/huya/24609357
默爷侃电影,https://www.goodiptv.club/huya/17204307
龙小七a,https://www.goodiptv.club/huya/24654627
龙虾电影,https://www.goodiptv.club/huya/27742234





［豆腐帮］粤语港剧,http://epg.112114.xyz/douyu/6478650
《乔我说》海贼王34,https://epg.112114.xyz/huya/17941367
《僵尸道长》《僵约》等经典港剧,https://epg.112114.xyz/huya/18441722
《我们的冬奥》2.19电影院上映,http://epg.112114.xyz/douyu/432071
《探奇录-案件篇》,http://epg.112114.xyz/douyu/9746763
《武侠剧》,http://epg.112114.xyz/douyu/7655471
《蜘蛛侠英雄归来》，一名由超能力的学生，有着超级英雄的梦想,https://epg.112114.xyz/huya/25523725
《越狱》第四季第九集，妈宝男为了任务的顺利，牺牲了自己的生命,https://epg.112114.xyz/huya/20488841
《黑衣人》斯皮尔伯格监制的科幻电影，过去20多年仍然惊艳,https://epg.112114.xyz/huya/24400965
「橙記」「最人气追剧直播间」,http://epg.112114.xyz/douyu/4549169
『电影频道』ッ猫猫陪你煲剧,http://epg.112114.xyz/douyu/9242659
【DS女老诗】萌系萝莉 辛辣吐槽,http://epg.112114.xyz/douyu/563536
【Firend黎伽嘛】粤语港产片爱好者,http://epg.112114.xyz/douyu/8603174
【Liz陪看】科幻 悬疑 灾难 喜剧……,http://epg.112114.xyz/douyu/7254536
【OooOlivia奥莉蕉】穿出你的美,http://epg.112114.xyz/douyu/9678862
【RM-点播】点播！模式-24H欢乐不断,http://epg.112114.xyz/douyu/131977
【一拳超人】高燃解说！！！,http://epg.112114.xyz/douyu/9568700
【一目十影】温情解说经典电影,http://epg.112114.xyz/douyu/3643605
【万合天宜】王大锤情怀上线,http://epg.112114.xyz/douyu/9220456
【三七电影】好看电影解说,http://epg.112114.xyz/douyu/9457792
【三笠】根本不存在解不开的迷！,http://epg.112114.xyz/douyu/7050342
【严守一】太传统不好，太饭桶更不好,http://epg.112114.xyz/douyu/8507023
【中华小当家】看的我口水直流～,https://epg.112114.xyz/huya/11342413
【九儿】高粱真的红,http://epg.112114.xyz/douyu/7335280
【二哈】几分钟看完各种恐怖大片,http://epg.112114.xyz/douyu/8778280
【令狐冲】什么是江湖,http://epg.112114.xyz/douyu/9653063
【伊藤润二】恐怖漫画解说直播间,http://epg.112114.xyz/douyu/9481137
【体育】聊聊科比、乔丹传奇故事,http://epg.112114.xyz/douyu/8434598
【体育】足坛事件大盘点,http://epg.112114.xyz/douyu/4589972
【使徒】做兄弟 在心中,http://epg.112114.xyz/douyu/7810803
【使徒行者】正邪相斗 情义两难,https://epg.112114.xyz/huya/23734256
【倍速播放】快乐会加倍！,http://epg.112114.xyz/douyu/4105989
【僵尸】化为自己的力量 然后就无坚不摧,http://epg.112114.xyz/douyu/3627728
【六小龄童】你挑着担，我牵着马,http://epg.112114.xyz/douyu/8953746
【冤案】夫斯乃上蔡布衣，闾巷之黔首,http://epg.112114.xyz/douyu/6706214
【冬粮】解析电影 品评人生,http://epg.112114.xyz/douyu/5192695
【凌儿️】港剧️ 电影 动作,http://epg.112114.xyz/douyu/1377142
【刑侦】饿不饿，要不要下一碗面吃呀,http://epg.112114.xyz/douyu/138959
【刘也变】搞笑的超能力者,http://epg.112114.xyz/douyu/9489079
【刘华强】你这呱保熟吗,http://epg.112114.xyz/douyu/2726977
【刘德华】庆祝华仔出道40周年,http://epg.112114.xyz/douyu/2516864
【刘老师】每天爆笑解说不断,http://epg.112114.xyz/douyu/8317926
【创世纪】神预言，剧里的金融地产现在都成真了！,https://epg.112114.xyz/huya/23749083
【功夫联盟】拳拳到肉，实拍功夫,http://epg.112114.xyz/douyu/9169624
【动漫】记录你的王者峡谷生活~,http://epg.112114.xyz/douyu/9360149
【动漫】超燃 怀旧 经典,http://epg.112114.xyz/douyu/1174353
【动漫合集】皮克斯、Conan看不停,http://epg.112114.xyz/douyu/7620081
【动漫盘点+老番补番】动漫片段24h轮播,http://epg.112114.xyz/douyu/9199976
【十一推荐】动作要快，姿势要帅,https://epg.112114.xyz/huya/11602041
【变种人】除掉任何阻碍我们的人,http://epg.112114.xyz/douyu/9651304
【史君观影】国产刑侦电视剧太精彩了,http://epg.112114.xyz/douyu/9644669
【史君说剧】史君说尽天下好剧,http://epg.112114.xyz/douyu/9419771
【叶尘】N分钟带你看完大片,http://epg.112114.xyz/douyu/9252442
【名著解读】西游 三国 水浒 封神...,http://epg.112114.xyz/douyu/562225
【吐槽】吐槽一下，快乐一天,http://epg.112114.xyz/douyu/9236042
【吐槽】烂片的克星，老邪入驻啦,http://epg.112114.xyz/douyu/9222870
【吐槽】疯狂吐槽辣眼雷剧,http://epg.112114.xyz/douyu/9026377
【周星星】星爷经典不间断,https://epg.112114.xyz/huya/11342412
【喜人电影】讲解最新海外高分大片,http://epg.112114.xyz/douyu/10348735
【喜剧专场】我们一起找乐子,https://epg.112114.xyz/huya/11602044
【回首往事】仨房间画面同步显示,http://epg.112114.xyz/douyu/1569773
【多巴安工作室】日常生活搞笑，一起欢乐,http://epg.112114.xyz/douyu/9446799
【大坑】悬疑推理视频解说,http://epg.112114.xyz/douyu/9440339
【大时代】史上主角疯子最多的片·荡气回肠大时代！,https://epg.112114.xyz/huya/23865161
【大秦】秦人不暇自哀，而后人哀之,http://epg.112114.xyz/douyu/1584198
【大蓝雀】最新神剧爆笑解说,http://epg.112114.xyz/douyu/8656759
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【天龙八部】最佳版本天龙·97版黄日华超神作,https://epg.112114.xyz/huya/23903123
【奥特】经典童年记忆，没有之一,http://epg.112114.xyz/douyu/8841881
【奥雷】带你看遍奇葩老电影,http://epg.112114.xyz/douyu/1224356
【女神系列】邱淑贞 王祖贤 张曼玉,https://epg.112114.xyz/huya/11336571
【女神金】60帧 极致蓝光 刀刀陪看,http://epg.112114.xyz/douyu/747764
【好先生】男人不坏，女人不爱,http://epg.112114.xyz/douyu/9650792
【娜娜酱】带你一起看动漫,http://epg.112114.xyz/douyu/9445557
【娱乐】歪果仁的奇葩生活,http://epg.112114.xyz/douyu/8850453
【宇哥】总有你没看过的经典,http://epg.112114.xyz/douyu/413573
【宇哥】极限惊悚，无限反转,http://epg.112114.xyz/douyu/8651489
【安小闫说电影】每日电影解说更新,http://epg.112114.xyz/douyu/1842621
【宋江】梁园虽好 不是久恋之家,http://epg.112114.xyz/douyu/3758762
【射雕英雄传】黄版郭靖翁版黄蓉·还有谁能取代？,https://epg.112114.xyz/huya/23728674
【小侠】带你看电影,http://epg.112114.xyz/douyu/9734042
【小叮当】童年经典动画片,http://epg.112114.xyz/douyu/9445279
【小片片】国产经典剧集专属直播间,http://epg.112114.xyz/douyu/10011547
【小超讲电影】几分钟看完一部精彩电影,http://epg.112114.xyz/douyu/3432645
【小鸽陪看】华语热门影视剧,http://epg.112114.xyz/douyu/3928
【屠龙】凛冬将至，夜王之争,http://epg.112114.xyz/douyu/8945323
【庆帝】云淡风轻正闲处，鲜衣怒马少年时,http://epg.112114.xyz/douyu/7489563
【康熙】张国立在线扫H除恶,http://epg.112114.xyz/douyu/7550220
【影视/动作】那些操作猛如虎的精彩瞬间,http://epg.112114.xyz/douyu/9627172
【德善】所谓胡同就是，用时间来造就朋友,http://epg.112114.xyz/douyu/8600645
【快看张不止】带你看各国悬疑电影,http://epg.112114.xyz/douyu/8413226
【怀旧】姜子牙，孙悟空打妖怪的故事,http://epg.112114.xyz/douyu/6861249
【恐怖】经典 恐怖 鬼怪 剧场,http://epg.112114.xyz/douyu/1165374
【恐怖片】专注恐怖片赏析与原创解说！！！,http://epg.112114.xyz/douyu/9280384
【恐怖电影】小岛理解下的恐怖电影,http://epg.112114.xyz/douyu/9390955
【恐怖电影】鬼片 僵尸 灾难 丧尸片,http://epg.112114.xyz/douyu/310926
【恶搞】一样的电影，不一样的feel,http://epg.112114.xyz/douyu/2519745
【悍匪】技术学院,http://epg.112114.xyz/douyu/922564
【悬疑】午夜惊悚乐园，点上关注带你探险！,http://epg.112114.xyz/douyu/9075333
【悬疑】古今中外犯罪录,http://epg.112114.xyz/douyu/9171887
【悬疑】都市猎奇传说、恐怖故事,http://epg.112114.xyz/douyu/2337939
【我是阿树酱】不一样的影视解说,http://epg.112114.xyz/douyu/9486020
【拳叔】那些经典的动漫,http://epg.112114.xyz/douyu/9484105
【新人花卷】豆瓣高评分电影,http://epg.112114.xyz/douyu/52787
【更新】最全斗牌、麻将剧集解说,http://epg.112114.xyz/douyu/9559158
【朱棣】笑天下可笑之人,http://epg.112114.xyz/douyu/308752
【松轩】速看大片，体味人生,http://epg.112114.xyz/douyu/1524969
【林正英】僵尸 女鬼 弹幕 护体,http://epg.112114.xyz/douyu/218859
【柚子树】悬疑电影大观园,http://epg.112114.xyz/douyu/9606419
【柯南】外表看似小孩，智慧却过于常人,http://epg.112114.xyz/douyu/6484910
【樊胜美】天下无不散宴席 除了你自己,http://epg.112114.xyz/douyu/3756989
【樱木花道灌篮】PP动漫精彩解说,http://epg.112114.xyz/douyu/9837291
【欢le颂】22楼姐妹花,https://epg.112114.xyz/huya/11601979
【正在解说光头琦玉】饭点陪聊,http://epg.112114.xyz/douyu/9527700
【步惊云】金鳞岂是池中物，一遇风云便化龙,http://epg.112114.xyz/douyu/9290755
【沙雕】五毛特效，大战恶龙,http://epg.112114.xyz/douyu/7421687
【法证先锋】经典之作·法证故事系列开创篇,https://epg.112114.xyz/huya/23734169
【法证先锋2】超越前篇的佳作·无数人入坑法政就靠它！,https://epg.112114.xyz/huya/23860039
【法证先锋3】振聋发聩的法庭辩论·文戏是真的棒！,https://epg.112114.xyz/huya/23863804
【洗冤录】节奏贼快·经典TVB剧情·瘦子欧阳震华出演,https://epg.112114.xyz/huya/23903130
【洗碗君】 解说 爷青回！,http://epg.112114.xyz/douyu/9446706
【活fo济公】·鞋儿破，帽儿破,https://epg.112114.xyz/huya/11342400
【混剪】情感向,http://epg.112114.xyz/douyu/9651506
【漫威】漫威主线剧情 最佳观影顺序,http://epg.112114.xyz/douyu/6140589
【漫画解说】漫威宇宙解读,http://epg.112114.xyz/douyu/5907076
【火龙果讲电影】超爽的电影解说,http://epg.112114.xyz/douyu/2039501
【爆笑】从无到有，一路开心,http://epg.112114.xyz/douyu/8066352
【片片】片荒的时候看片片,http://epg.112114.xyz/douyu/4258555
【牛叔】N分钟带你看完大片,http://epg.112114.xyz/douyu/2758565
【特辑电影】万元现金天选之子,http://epg.112114.xyz/douyu/3637778
【犯罪】【真实案例】【刑侦】,http://epg.112114.xyz/douyu/10019937
【独立鱼】鱼叔荐好片 爱看你就来,http://epg.112114.xyz/douyu/2413555
